customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,online_order,list_price,order_status_Approved,order_status_Cancelled,brand_Giant Bicycles,brand_Norco Bicycles,brand_OHM Cycles,brand_Solex,brand_Trek Bicycles,brand_WeareA2B,product_line_Mountain,product_line_Road,product_line_Standard,product_line_Touring,offline_order,recency,top_customer,age
794,Male,99.0,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,16.0,52737 Morningstar Crossing,2250.0,NSW,Australia,3.0,4.0,7832.739999999999,7.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,864.5823481728935,0.0,64.0
795,Female,35.0,Environmental Tech,Financial Services,High Net Worth,N,No,18.0,866 Rockefeller Junction,2171.0,NSW,Australia,9.0,1.0,5980.89,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,860.5823481728935,0.0,46.0
796,Female,8.0,Financial Analyst,Financial Services,Mass Customer,N,No,2.0,414 Kensington Lane,3076.0,VIC,Australia,8.0,4.0,6097.050000000001,7.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,5.0,0.0,3.0,848.5823481728935,0.0,22.0
797,Female,51.0,Internal Auditor,Financial Services,Mass Customer,N,No,19.0,81 Holy Cross Alley,2077.0,NSW,Australia,8.0,3.0,4668.490000000002,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,863.5823481728935,0.0,46.0
798,Female,22.0,Teacher,Financial Services,High Net Worth,N,No,5.0,1 Loomis Parkway,3156.0,VIC,Australia,9.0,2.0,4285.05,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,863.5823481728935,0.0,31.0
799,U,39.0,Programmer I,IT,Mass Customer,N,Yes,,572 Brown Circle,2756.0,NSW,Australia,8.0,7.0,14399.89,11.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,7.0,2.0,4.0,852.5823481728935,1.0,42.0
800,Male,68.0,Account Coordinator,Manufacturing,Mass Customer,N,No,8.0,92344 Oakridge Drive,4873.0,QLD,Australia,4.0,1.0,6283.9,6.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,927.5823481728937,0.0,41.0
801,Male,28.0,Geologist IV,,Affluent Customer,N,No,20.0,1626 Dawn Street,4514.0,QLD,Australia,3.0,2.0,1074.8,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1024.5823481728937,0.0,39.0
802,Female,50.0,Financial Analyst,Financial Services,Mass Customer,N,No,3.0,845 Talisman Pass,4210.0,QLD,Australia,7.0,3.0,7508.74,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,3.0,937.5823481728937,0.0,34.0
803,Female,96.0,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,3.0,1899 Manley Court,4551.0,QLD,Australia,7.0,4.0,3818.2500000000014,6.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,3.0,0.0,2.0,908.5823481728937,0.0,20.0
804,Female,98.0,Technical Writer,,High Net Worth,N,Yes,1.0,15067 Commercial Pass,4006.0,QLD,Australia,7.0,1.0,3480.5,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,883.5823481728935,0.0,20.0
805,Female,48.0,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,80932 5th Street,2754.0,NSW,Australia,8.0,5.0,6966.17,6.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,964.5823481728937,0.0,60.0
806,Male,66.0,Sales Representative,Retail,Mass Customer,N,Yes,7.0,018 Erie Point,2767.0,NSW,Australia,9.0,1.0,4854.46,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,873.5823481728935,0.0,27.0
807,Female,48.0,Safety Technician I,,Affluent Customer,N,No,16.0,40402 Moulton Park,2282.0,NSW,Australia,8.0,3.0,4367.13,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,922.5823481728937,0.0,39.0
808,Male,21.0,Social Worker,Health,High Net Worth,N,Yes,17.0,246 Norway Maple Trail,3810.0,VIC,Australia,2.0,2.0,3676.82,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,965.5823481728937,0.0,40.0
809,Female,83.0,Biostatistician III,Health,Mass Customer,N,No,18.0,2 Autumn Leaf Plaza,2137.0,NSW,Australia,8.0,2.0,3653.47,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,887.5823481728935,0.0,42.0
810,Female,24.0,Software Test Engineer IV,Health,Mass Customer,N,Yes,1.0,808 Starling Place,2173.0,NSW,Australia,9.0,2.0,4539.42,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,910.5823481728937,0.0,22.0
811,Male,6.0,Nurse Practicioner,,Mass Customer,N,No,8.0,5409 Mandrake Circle,2152.0,NSW,Australia,10.0,2.0,2483.69,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1016.5823481728937,0.0,36.0
812,Female,1.0,,Financial Services,Mass Customer,N,No,16.0,786 Bonner Drive,2340.0,NSW,Australia,4.0,2.0,2694.890000000001,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1039.5823481728937,0.0,30.0
813,Female,12.0,Account Representative III,Health,Mass Customer,N,No,14.0,7175 Orin Junction,2088.0,NSW,Australia,12.0,3.0,4386.05,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,892.5823481728935,0.0,58.0
814,Male,60.0,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,14.0,8208 Lotheville Street,3805.0,VIC,Australia,8.0,0.0,4661.23,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,890.5823481728935,0.0,60.0
815,Female,47.0,,Manufacturing,Mass Customer,N,Yes,22.0,25689 Eastlawn Crossing,2067.0,NSW,Australia,11.0,2.0,7646.769999999998,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,4.0,869.5823481728935,0.0,45.0
816,Female,71.0,Product Engineer,Manufacturing,Mass Customer,N,No,15.0,44 Lakewood Gardens Pass,2122.0,NSW,Australia,10.0,2.0,2934.9700000000007,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,895.5823481728935,0.0,63.0
817,Male,38.0,Editor,Financial Services,Mass Customer,N,Yes,6.0,87 Twin Pines Plaza,3976.0,VIC,Australia,5.0,1.0,5340.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,858.5823481728935,0.0,28.0
818,Female,17.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,11.0,65 Sachtjen Park,2067.0,NSW,Australia,11.0,5.0,6141.459999999999,6.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,882.5823481728935,0.0,46.0
819,Male,7.0,Associate Professor,Manufacturing,Affluent Customer,N,Yes,5.0,84 Loomis Pass,2000.0,NSW,Australia,12.0,3.0,5033.210000000001,5.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,885.5823481728935,0.0,44.0
820,Female,12.0,,Financial Services,High Net Worth,N,No,16.0,58047 Westport Road,2040.0,NSW,Australia,12.0,3.0,8742.57,10.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,8.0,1.0,7.0,845.5823481728935,1.0,43.0
821,Male,41.0,Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0,59000 American Center,2530.0,NSW,Australia,8.0,3.0,4826.39,5.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,875.5823481728935,0.0,38.0
822,Female,67.0,Sales Associate,Health,High Net Worth,N,No,17.0,659 Scofield Street,3175.0,VIC,Australia,5.0,0.0,2005.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1170.5823481728935,0.0,45.0
823,Female,91.0,Internal Auditor,Manufacturing,Affluent Customer,N,No,9.0,388 Weeping Birch Plaza,2156.0,NSW,Australia,11.0,4.0,9755.81,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,865.5823481728935,0.0,30.0
824,Female,97.0,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12.0,09413 Holmberg Terrace,4127.0,QLD,Australia,3.0,2.0,6017.27,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,851.5823481728935,0.0,43.0
825,Male,17.0,Computer Systems Analyst IV,,Affluent Customer,N,Yes,16.0,8640 Village Junction,2066.0,NSW,Australia,12.0,5.0,6046.690000000001,8.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,3.0,852.5823481728935,0.0,44.0
826,Male,92.0,Recruiting Manager,Financial Services,Mass Customer,N,Yes,1.0,177 Sheridan Trail,2759.0,NSW,Australia,8.0,2.0,4829.57,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,846.5823481728935,0.0,21.0
827,Female,90.0,,Health,Affluent Customer,N,No,5.0,1 Oriole Alley,4171.0,QLD,Australia,11.0,6.0,9051.45,8.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,7.0,0.0,2.0,891.5823481728935,0.0,23.0
828,Female,93.0,,Health,Mass Customer,N,Yes,20.0,8925 Ryan Trail,2073.0,NSW,Australia,11.0,1.0,3777.53,5.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,921.5823481728937,0.0,62.0
829,Male,84.0,Environmental Tech,Financial Services,High Net Worth,N,Yes,2.0,77 Nova Junction,3218.0,VIC,Australia,8.0,2.0,9236.19,6.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,854.5823481728935,0.0,19.0
830,Male,58.0,VP Quality Control,Manufacturing,Affluent Customer,N,No,6.0,43 Esker Pass,2228.0,NSW,Australia,8.0,6.0,6106.940000000001,6.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,991.5823481728937,0.0,38.0
831,Male,4.0,Paralegal,Financial Services,Affluent Customer,N,No,11.0,205 Melody Circle,4207.0,QLD,Australia,4.0,4.0,4245.84,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,853.5823481728935,0.0,47.0
832,Male,30.0,Research Assistant IV,Retail,Mass Customer,N,No,14.0,44997 Anniversary Way,4114.0,QLD,Australia,3.0,8.0,13562.13,12.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,6.0,1.0,4.0,859.5823481728935,1.0,42.0
833,Male,9.0,Safety Technician II,,High Net Worth,N,Yes,4.0,4444 Bunting Point,2430.0,NSW,Australia,7.0,4.0,8852.31,8.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,4.0,867.5823481728935,0.0,24.0
834,Male,37.0,Environmental Tech,Financial Services,Mass Customer,N,No,3.0,3 Washington Plaza,3199.0,VIC,Australia,7.0,2.0,3595.53,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,860.5823481728935,0.0,47.0
835,Male,85.0,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,285 Aberg Point,2192.0,NSW,Australia,10.0,4.0,8541.23,8.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,5.0,0.0,4.0,849.5823481728935,1.0,52.0
836,Female,33.0,Actuary,Financial Services,Mass Customer,N,Yes,9.0,4 Sachtjen Avenue,4210.0,QLD,Australia,10.0,2.0,3562.2000000000007,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,914.5823481728937,0.0,30.0
837,Male,4.0,Internal Auditor,,Mass Customer,N,Yes,13.0,055 Dakota Pass,2290.0,NSW,Australia,8.0,2.0,3406.25,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,999.5823481728937,0.0,63.0
838,Male,27.0,Financial Advisor,Financial Services,High Net Worth,N,No,15.0,6 Green Ridge Circle,4350.0,QLD,Australia,3.0,3.0,3724.82,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,883.5823481728935,0.0,49.0
839,U,14.0,Structural Analysis Engineer,IT,Mass Customer,N,Yes,,6841 Dawn Drive,2880.0,NSW,Australia,1.0,0.0,2550.73,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,4.0,948.5823481728937,0.0,42.0
840,Male,94.0,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0,74251 Golden Leaf Lane,4413.0,QLD,Australia,3.0,2.0,8144.96,6.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,880.5823481728935,0.0,55.0
841,Male,93.0,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,2 Dwight Street,3187.0,VIC,Australia,11.0,3.0,10936.2,7.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,4.0,992.5823481728937,0.0,53.0
842,Male,59.0,Compensation Analyst,Financial Services,High Net Worth,N,No,2.0,511 Gulseth Plaza,3028.0,VIC,Australia,6.0,4.0,3639.4600000000014,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,897.5823481728935,0.0,20.0
843,Male,80.0,Developer II,Manufacturing,Affluent Customer,N,Yes,9.0,71801 Grover Point,2166.0,NSW,Australia,10.0,2.0,4090.1900000000014,6.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,4.0,844.5823481728935,0.0,30.0
844,Male,13.0,Nurse Practicioner,Financial Services,High Net Worth,N,No,9.0,69 Hovde Plaza,2680.0,NSW,Australia,5.0,3.0,12523.55,9.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,1.0,6.0,873.5823481728935,0.0,42.0
845,Female,51.0,Associate Professor,Manufacturing,Mass Customer,N,No,3.0,3387 Warrior Court,2527.0,NSW,Australia,7.0,1.0,3639.43,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,939.5823481728937,0.0,46.0
846,Male,60.0,Geologist I,Manufacturing,Affluent Customer,N,No,17.0,7837 Derek Street,2147.0,NSW,Australia,9.0,2.0,4385.62,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,924.5823481728937,0.0,66.0
847,Female,66.0,Chief Design Engineer,Retail,High Net Worth,N,No,9.0,00 Algoma Crossing,2141.0,NSW,Australia,7.0,2.0,5363.83,5.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,956.5823481728937,0.0,28.0
848,Male,79.0,VP Product Management,Manufacturing,Mass Customer,N,No,13.0,341 Londonderry Point,4215.0,QLD,Australia,7.0,2.0,4711.04,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,982.5823481728937,0.0,40.0
849,Male,72.0,Librarian,Entertainment,Mass Customer,N,No,10.0,2661 Di Loreto Point,4701.0,QLD,Australia,7.0,2.0,6086.660000000002,6.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,4.0,869.5823481728935,0.0,50.0
850,Male,79.0,Clinical Specialist,Health,Mass Customer,N,No,1.0,036 Kedzie Terrace,2163.0,NSW,Australia,9.0,5.0,7476.789999999999,8.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,3.0,876.5823481728935,0.0,19.0
851,Female,19.0,Project Manager,,Affluent Customer,N,Yes,2.0,615 Spenser Drive,4220.0,QLD,Australia,10.0,4.0,5346.999999999999,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,851.5823481728935,0.0,32.0
852,Female,37.0,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,2.0,641 Waywood Lane,2336.0,NSW,Australia,7.0,,,,,,,,,,,,,,,,,,19.0
853,Female,26.0,Media Manager I,Retail,Mass Customer,N,Yes,16.0,49 Buhler Plaza,2650.0,NSW,Australia,2.0,5.0,12711.369999999995,9.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,9.0,0.0,4.0,906.5823481728937,0.0,38.0
854,Female,35.0,Marketing Manager,,Affluent Customer,N,No,2.0,56 Graceland Alley,3031.0,VIC,Australia,7.0,2.0,3992.51,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,850.5823481728935,0.0,19.0
855,Female,74.0,General Manager,Retail,High Net Worth,N,Yes,16.0,3 Magdeline Way,4415.0,QLD,Australia,2.0,1.0,7241.66,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,946.5823481728937,0.0,45.0
856,Male,63.0,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0,94 Anhalt Way,3139.0,VIC,Australia,7.0,5.0,6845.040000000001,7.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,2.0,843.5823481728935,0.0,31.0
857,Female,15.0,General Manager,,High Net Worth,N,No,4.0,18 Parkside Plaza,4122.0,QLD,Australia,4.0,3.0,6692.93,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,866.5823481728935,0.0,55.0
858,Female,79.0,Internal Auditor,Financial Services,High Net Worth,N,Yes,9.0,681 Transport Pass,4055.0,QLD,Australia,7.0,2.0,5654.55,6.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,4.0,853.5823481728935,0.0,39.0
859,Female,53.0,Geologist I,Financial Services,Affluent Customer,N,Yes,7.0,6 Harper Lane,2150.0,NSW,Australia,10.0,5.0,6979.780000000002,6.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,860.5823481728935,0.0,41.0
860,Female,80.0,,,High Net Worth,N,Yes,7.0,59041 Independence Point,4020.0,QLD,Australia,9.0,1.0,7381.19,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,933.5823481728937,0.0,39.0
861,Female,73.0,Senior Financial Analyst,Financial Services,High Net Worth,N,No,17.0,55 Hovde Parkway,3975.0,VIC,Australia,8.0,4.0,5226.41,5.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,896.5823481728935,0.0,42.0
862,Male,83.0,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16.0,36903 Reinke Trail,3147.0,VIC,Australia,10.0,0.0,774.53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,896.5823481728935,0.0,42.0
863,Female,19.0,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,5.0,938 Nova Junction,3623.0,VIC,Australia,1.0,2.0,2288.23,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,911.5823481728937,0.0,58.0
864,Male,6.0,,Retail,High Net Worth,N,Yes,4.0,48 Bobwhite Crossing,4122.0,QLD,Australia,8.0,3.0,8911.39,6.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,888.5823481728935,0.0,50.0
865,Female,73.0,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19.0,7391 Ruskin Parkway,4356.0,QLD,Australia,5.0,5.0,7192.9000000000015,7.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,963.5823481728937,0.0,55.0
866,Male,28.0,Associate Professor,,Affluent Customer,N,Yes,14.0,677 Butternut Crossing,2216.0,NSW,Australia,7.0,3.0,7599.92,5.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,940.5823481728937,0.0,47.0
867,Female,12.0,VP Marketing,,Mass Customer,N,No,17.0,8360 Washington Avenue,3124.0,VIC,Australia,12.0,6.0,7947.419999999997,6.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1135.5823481728935,0.0,46.0
868,Female,84.0,VP Accounting,Financial Services,Mass Customer,N,Yes,11.0,519 Maywood Pass,2768.0,NSW,Australia,10.0,4.0,7529.64,6.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,2.0,925.5823481728937,0.0,40.0
869,Female,7.0,Account Representative I,Financial Services,High Net Worth,N,Yes,10.0,6712 Nova Crossing,2065.0,NSW,Australia,10.0,,,,,,,,,,,,,,,,,,36.0
870,Male,63.0,Pharmacist,Health,Mass Customer,N,No,6.0,383 Rockefeller Junction,2753.0,NSW,Australia,9.0,4.0,6364.29,8.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,7.0,0.0,4.0,903.5823481728937,0.0,56.0
871,Female,40.0,,,Mass Customer,N,Yes,5.0,71039 Packers Street,2034.0,NSW,Australia,10.0,4.0,8700.560000000001,8.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,4.0,896.5823481728935,0.0,28.0
872,Female,47.0,Structural Engineer,IT,Mass Customer,N,No,13.0,5 Hauk Lane,2650.0,NSW,Australia,3.0,0.0,290.62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1013.5823481728937,0.0,49.0
873,Male,37.0,Occupational Therapist,Health,Affluent Customer,N,Yes,20.0,02377 Maywood Trail,2287.0,NSW,Australia,7.0,4.0,4426.2,5.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,873.5823481728935,0.0,60.0
874,Male,78.0,,Health,Mass Customer,N,Yes,1.0,2 School Street,2010.0,NSW,Australia,10.0,5.0,8569.99,8.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,888.5823481728935,0.0,18.0
875,Male,34.0,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,9254 Straubel Street,3034.0,VIC,Australia,9.0,3.0,6933.689999999999,6.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,4.0,0.0,3.0,905.5823481728937,0.0,21.0
876,Male,44.0,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,3 Glacier Hill Parkway,2196.0,NSW,Australia,10.0,0.0,2732.4700000000007,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,858.5823481728935,0.0,51.0
877,Female,92.0,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3.0,029 Springview Place,2177.0,NSW,Australia,8.0,2.0,9182.89,9.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,6.0,0.0,7.0,859.5823481728935,1.0,31.0
878,Male,31.0,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0,1 Springview Place,4800.0,QLD,Australia,5.0,2.0,4531.79,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,921.5823481728937,0.0,37.0
879,Female,58.0,,,Mass Customer,N,No,12.0,60 Meadow Valley Avenue,2219.0,NSW,Australia,10.0,1.0,3356.34,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,918.5823481728937,0.0,41.0
880,Female,11.0,Internal Auditor,,High Net Worth,N,Yes,10.0,42 Thompson Hill,2234.0,NSW,Australia,10.0,3.0,4774.51,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,904.5823481728937,0.0,56.0
881,Female,82.0,Information Systems Manager,,High Net Worth,N,No,15.0,2 Pankratz Street,4812.0,QLD,Australia,5.0,3.0,5353.8600000000015,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,989.5823481728937,0.0,39.0
882,Female,59.0,,Property,Mass Customer,N,Yes,11.0,65345 Marcy Crossing,2065.0,NSW,Australia,12.0,4.0,6628.36,5.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,954.5823481728937,0.0,54.0
883,U,73.0,Recruiter,IT,Mass Customer,N,Yes,,77 Pawling Pass,2537.0,NSW,Australia,3.0,1.0,2114.02,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,889.5823481728935,0.0,42.0
884,Male,11.0,Web Designer IV,Property,Mass Customer,N,No,17.0,06419 Dayton Junction,3191.0,VIC,Australia,10.0,1.0,10922.09,6.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,843.5823481728935,0.0,42.0
885,Male,20.0,Statistician IV,Financial Services,Mass Customer,N,No,18.0,5 Hauk Way,4870.0,QLD,Australia,8.0,3.0,3628.94,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,849.5823481728935,0.0,53.0
886,Female,53.0,Accounting Assistant III,Health,Mass Customer,N,No,11.0,923 Westerfield Junction,2065.0,NSW,Australia,10.0,1.0,9025.03,7.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,6.0,843.5823481728935,0.0,45.0
887,Male,55.0,,Manufacturing,High Net Worth,N,No,1.0,707 Spaight Place,2830.0,NSW,Australia,4.0,3.0,10938.66,8.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,5.0,881.5823481728935,0.0,22.0
888,Female,62.0,Accountant IV,Manufacturing,Mass Customer,N,No,10.0,89 Monument Place,4720.0,QLD,Australia,1.0,3.0,5750.620000000001,5.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,910.5823481728937,0.0,56.0
889,Male,46.0,Sales Representative,Retail,Affluent Customer,N,Yes,10.0,583 Coleman Parkway,4213.0,QLD,Australia,9.0,4.0,4366.950000000002,5.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,878.5823481728935,0.0,53.0
890,Female,55.0,Dental Hygienist,Health,Mass Customer,N,Yes,15.0,376 Buena Vista Street,2026.0,NSW,Australia,11.0,3.0,4485.6,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1007.5823481728937,0.0,46.0
